page,row_index,y_center,token_count,row_text
3,30,1331.5568181818182,44,"save | hide | zeroheight | Jul 28,2025 12.57 PM | zeroheight is a design system management | platform that provides tools for design and__ | zeroheight com | 11-50 | e United Kingdom | (UK) | England | London | zero-height | Load contacts | ntacts | Venture Capital | 2015 | 11.2 | Aug 2, 2021 | Series | Adobe | nla | Newable | Loni | nla | nla | nla | nla | nfa | nla | nja | nla | nja | nia | 1% | 188% | 733% | 17% | London, England, GB | nla | nja | nfa | nla | nja"
3,31,1376.4302325581396,43,"save | hide | CropX | Jul | 128,2025 12.57 PM | CropX is an agricultural technology provider | specializing in agronomic farm management_ | cropx com | 51-200 | (USA) | United States | California | San Francisco | cropx-Itd | Load contacts | ntacts | Venture Capital | 2014 | 55.6 | Apr 18, 2023 | Series C | Aliaxis | Corporate | Germin8 Ventures | dacomnl | Croi | nla | nla | 6 % | 36 % | 36% | 49% | 71% | 115% | 159% | 209% | -18 % | San Francisco, US | nla | nla | nfa | nla | nfa"
3,32,1421.3571428571424,42,"save | hide | Betterworks | Jul 28,2025 12.57 PM | Betterworks is a performance management | software provider that offers intelligent_. | betterworks com | 51-200 | 208 | (USA) | United States | California | Menlo Park | #tterworks | Load contacts | ntacts | Venture Capital | 2013 | 161.5 | Nov 14,2024 | Series B | nla | Corporate | Plug and Play Tecl | hyphenapp.io | nla | nla | 6% | 7% | ~2% | 2% | 0% | ~2% | 43% | 66% | 2% | 101 Jefferson Drive; Ist Floor; Menlo Park; CA 94025,US | nla | nla | nfa | nla | nfal"
3,33,1466.8837209302326,43,"save | hide | Rush ReCommerce | Jul 28,2025 12.57 PM | Rush ReCommerce is a returns management | company | ' specializing in ecommerce solutio_ | rushrecommerce cor | 51-200 | United States | (USA) | Nebraska | Omaha | r sh-recommerce | Load contacts | ntacts | Venture Capital | 2017 | 12.9 | 12.9 | Jul 24,2022 | Series | Advantage Capital | nla | Advantage Capital | nla | nla | nla | nla | nla | nla | nja | nia | nla | -15% | 200% | nja | nia | nfa | nla | nfa | nia | nja"
3,34,1511.2555555555555,45,"save | hide | Hubilo | Jul 28,2025 12.57 PM | Hubilo is a technology company specializing | in webinar software and event marketing_. | hubilo.com | 51-200 | 131 | (USA) | United States | California | San Francisco | hubilo | Load contacts | ntacts | Venture Capital | 2020 | 153 | 125 | Oct 11, 2021 | Series B | Alkeon Capita | Corporate | Balderton Capital | fielddrive | nla | nla | 9% | -11% | 11% | ~25% | 25% | -56 % | -64% | -48% | ""147% | -55% | 505 Montgomery Street; 1Oth floor; San Francisco, California | 94111, US | nla | nla | nla | nla | nfa"
3,35,1556.4661016949153,59,"save | hide | Pando | Jul 28,2025 12.57 PM | Jul 28, 2025 12.57 PM | Pando is a technology company specializing | in Al-powered supply chain management _ | pando.ai | 201-500 | 277 | United States | (USA) | Illinois | Chicago | lirnited | piindocorp-private - | piindocorp-private- | Load contacts | ntacts | Venture Capital | 2018 | May 2, 2023 | Series B | Chiratae Ventures | nla | nja | Uncorrelated Vent | nla | nia | nla | nia | nla | nja | 30 | nla | nja | 4% | -3% | 3% | 9% | 7% | nfa | nla | nla | nja | nfa | -24% | 220 N, Green St; Chicago, IL 60607,US | 220 N, Green St; Chicago, IL 60607, US | nfa | nla | nla | nja | nla | nfa | nla | nia | nfa | nla"
3,36,1601.5982142857142,56,"save | hide | TallOrder Solutions | Jul 28,2025 12.57 PM | TallOrder Solutions Pty (Ltd) is | TallOrder Solutions Pty (Ltd) is a company that | provides point of sale solutions tailored fort__. | provides point of sale solutions tailored fort_. | company that | tallorderpos com | 11-50 | South Africa | Western Cape | Paarl | cloudonemobi | Load contacts | ntacts | Other Financial | Sponsor | 2010 | Jan 24,2022 | Series | Series /= | Investec Business Advisor} | nla | nja | Nurture Invest | nla | nia | nla | nia | nla | nja | nla | nja | 2% | 2% | 2% | ""15% | 15% | 27% | 48% | nia | nla | Workshop 17, Tabakhuis, Tabak Street;; Paarl, Western Cape | 8005, ZA | 8005,ZA | nia | nja | nfa | nla | nfa | nla | nia | nja | nfa"
3,37,1646.032786885246,61,"save | hide | MSSEARNTRAJ | ARZERENRTIRA] | Jul 28,2025 12.57 PM | Jul | 28,2025 12:57 PM | Qince is | sales management software and image_ | technology company specializing in | technology company | 'specializing in | waiqin365.com | 201-500 | China | Jiangsu | Nanjing | %e5%8d997%e4_ | % e5%8d997%e4_ | Load contacts | ntacts | Venture Capital | 2012 | 0.7 | nla | nja | Jun 14,2022 | Series € | Series C | nla | nja | nla | nja | China Broadband | nla | nja | nla | nia | nla | nja | nla | nja | -1% | 40% | 30% | 30% | ~25% | -40% | -22% | 222% | nfa | nla | 1R, ;IDj , CN | 0R,A5 , CN | nla | nla | nla | nfa | nla | nfa | nla"
3,38,1691.2578125,64,"save | hide | REM People | Jul 28,2025 12.57 PM | Jul 28, 2025 12.57 PM | Rem People is | Rem People is a retail | analytics company based in Istanbul and__ | retail technology and | technology and | rempeople com | 201-500 | 190 | Turkey | istanbul | Istanbul | rem-people | Load contacts | ntacts | Other Financial | Sponsor | 2014 | Dec 27, 2022 | Dec | 27, 2022 | Series | Series A= | ethosasset com | Other Financial | Sponsor | bosphorist comtr | bosphoristcomtr | Hoopla | udenti | 9o0k - 1.7M | 900k - 1.7M | 25 | nla | nja | 3% | 3% | 8 % | -8% | -8 % | 6% | 6 % | 55% | 77% | 196% | 196 % | nla | nja | Cumhuriyet Mah. Haci Silahsor Cd: Yeniyol Sk; No:2 Bomonti | Cumhuriyet Mah. Haci Silahsor Cd. Yeniyol Sk:; No:2 Bomonti | Now Plaza K:6 D:55; istanbul, Sisli 34394, TR | Now Plaza K:6 D.55; Istanbul, Sisli 34394, TR | nla | nla | nja | nla | nfa | nla | nfa | nla"
3,39,1736.6333333333334,60,"save | hide | S | Sourcemap: the Supply Chain Mapping | Company | Jul 28,2025 12.57 PM | Sourcemap is a supply chain management | software provider that offers solutions for_ | sourcemap.com | sourcemap com | 51-200 | United States | (USA) | New York | New York | sciurcemap | stiurcemap | Load contacts | ntacts | Venture Capital | 2011 | Jun 5,2023 | Jun 5, 2023 | Series B | el4.vc | nla | nja | Everywhere Ventu | nla | nja | nla | nia | nla | nja | nla | nja | ~3% | 3% | -11% | -13% | -28% | 28% | nla | nia | 129% | 342% | 1% | 225 Broadway; Ste. 4000; New | 225 Broadway; Ste. 4000; New York; 10007, US | York; | 10007,US | nla | nia | nja | nfa | nfa | nia | nfa | nja | nfa"
3,40,1781.8135593220338,59,"save | hide | ImageDT BEIIE | ImageDT BEE#E | Jul 28,2025 12.57 PM | Prometheus is | specializing in time series data collection | snecializing in time ceries data collection | software company | an - | imagedt com | imagedt:com | 51-200 | 48 | China | Guangdong | Guangzhou | iniagedt%e5%9b _ | iniagedt%e5%9b_ | Load contacts | ntacts | Venture Capital | 2016 | 11.5 | Oct 25,,2020 | Oct 25, 2020 | Series B | Cathay Capital | nfa | nja | hsgcap.com | nla | nia | nla | nja | nla | nja | nla | nja | 2% | ~2% | 2% | -2% | 2% | -2% | -14% | -11% | 14% | 84% | nfa | T6511066 &; C72809; CWm,r5i 510000, CN | 065110665; C2809;/Wm,r5Z 510000, CN | nla | nla | nla | nfa | nla | nfa | nla"
3,41,1826.6162790697674,43,"save | hide | inVia Robotics | Jul 28, 2025 12.57 PM | provider that specializes in enhancing-_ | inVia Robotics is a warehouse automation | inviarobotics.com | 11-50 | (USA) | United States | California | Los Angeles | invia-robotics | Load contacts | ntacts | Venture Capital | 2015 | 59 | Jul 27, 2021 | Series € | Embark Ventures | nja | Hitachi Ventures | nia | nia | nla | nja | 3% | 71% | ~1% | 8 % | -8 % | -14% | -35% | 20% | 20% | 59% | 5701 Lindero Canyon; Westlake Village, CA 91362,US | nfa | nja | nla | nia | nfa"
3,42,1871.5666666666666,45,"save | hide | Oro Inc: | Jul 28,2025 12.57 PM | Oro Inc is | eCommerce and CRM solutions. They offer _. | software company specializing in | oroinc com | 51-200 | 121 | (USA) | United States | California | Los Angeles | olo-inc- | Load contacts | ntacts | Private Equity | 2012 | 25 | Jan 18, 2023 | Series B | Highland Europe | nja | Highland Europe | nia | nia | nla | nla | nla | nla | nla | nfa | ""15% | 34% | 44% | nla | nla | 1901 Avenue of the Stars; Suite 1900; Los Angeles, California | 90067,US | nla | nfa | nla | nla | nfa"
3,43,1917.1627906976744,43,"save | hide | OrderStorm Inc: | Jul 28,2025 12.57 PM | specializing in unified commerce solutions_. | OrderStorm is a technology company | orderstorm com | 51-200 | United States | (USA) | Colorado | Littleton | olderstorm-inc- | Load contacts | ntacts | Venture Capital | 2008 | 0.8 | 0.5 | Mar 4, 2019 | Series | Rockies Venture Club | nla | Rockies Venture C | nia | nia | nla | nla | nla | nfa | nla | nla | nla | nla | nla | nfa | nfa | nla | nfa | nla | nfa | nla | nfa"
3,44,1962.0227272727273,44,"save | hide | Replenium | Jul 28, 2025 12.57 PM | specializing in | Replenium Inc. is a technology provider | commerce solutions: They_. | replenium com | 51-200 | (USA) | United States | Washington | Seattle | replenium | Load contacts | ntacts | Other Financial | Sponsor | 2015 | Nov 6, 2019 | Series | Glp | nla | Glp | nla | nla | nla | nla | 8% | -21% | 21% | ~21% | 21% | 45% | ~54% | -56 % | -35% | -18 % | 568 Ist Ave S; Seattle, Washington 98104, US | nla | nla | nfa | nla | nla"
3,45,2006.6477272727273,44,"save | hide | Workpath | Jul 28,2025 12.57 PM | Workpath is a business solutions provider | specializing in strategy execution and__ | workpath com | 51-200 | Germany | Bavaria | Munich | workpathhq | Load contacts | ntacts | Venture Capital | 2017 | 12.4 | 12.4 | Sep 8, 2021 | Series | Capnamic | nla | Iris | HTGF | Hi | nla | nla | nla | nla | 2% | ~2% | 2% | ~20% | -20% | 56% | -68 % | -22% | 46% | 8 % | RidlerstraBe 39; Munich, Bavaria 80339,DE | nla | nla | nla | nla | nfa"
3,46,2051.9390243902435,41,"save | hide | EXA@#t WRTJRA& | Jul 28,2025 12.57 PM | specializing in retail technology solutions_ | Burgeon Technology is a software company | burgeon.cn | 201-500 | China | Shanghai | Minhang | e4%b8%8a%e6_ | Load contacts | ntacts | Venture Capital | 1990 | 15.1 | 14.7 | Jul 30, 2018 | Series | Calor Capital | nla | Fengshion Capital | nla | nla | nla | nla | nfa | ~1% | ~1% | 5% | nla | 6 % | 16 % | 96% | nla | nfa | nfa | nfa | nla | nfal"
3,47,2096.5238095238096,42,"save | hide | Planet FWD | Jul 28,2025 12.57 PM | Planet FWD is a consulting firm specializing in | decarbonization solutions for businesses in__. | planetfwd.com | 11-50 | (USA) | United States | California | San Francisco | planet-fwd | Load contacts | ntacts | Venture Capital | 2019 | 15.2 | May 25,2022 | Series | Acre Venture Partners | nla | Concrete Rose Ca | nla | nla | nla | nla | 2% | -7% | ""7% | 7% | 5% | 40% | 216 % | 850% | -30% | San Francisco, US | nla | nla | nfa | nia | nla"
3,48,2141.581395348838,43,"save | hide | Geniemode | Jul 28,2025 12.57 PM | platform that specializes in supply chain__. | Geniemode is | tech-powered sourcing | geniemode.com | 201-500 | 237 | India | Haryana | Gurugram | guniemode | Load contacts | ntacts | Private Equity | 2021 | 87.2 | Feb 23, 2025 | Series C | The Fundamentum Partner: | nla | Multiples Alternate | nla | nla | nla | 26 | nla | -4% | 0% | 4% | 23% | 137% | 2,533% | nia | 54% | Gurgaon, Haryana 122015, IN | nia | nla | nfa | nla | nfa"
3,49,2186.9999999999995,44,"save | hide | Ciceksepeti | Jul | 28,2025 12:57 PM | Ciceksepeti is an online flower and gift retailer | that specializes in delivering flowers, gourm_. | ciceksepeti com | 201-500 | 680 | Turkey | istanbul | Esentepe | ciceksepeti-com | Load contacts | ntacts | Corporate | 2006 | nla | Dec 10,2011 | Series B | Amazon | Corporate | Hummingbird Veni | 444cicek com | nla | 72 | nla | 1% | 0% | 2% | -16 % | 18 % | 19% | 120% | -1% | Esentepe Mah. Zincirlikuyu; Kore Sehitleri Cad. No: 16/1 34394, | istanbul; Istanbloom; Istanbul, Zincirlikuyu 34394, | TR | nla | nla | nfa | nla | nla"
3,50,2231.4000000000005,40,"save | hide | Tjek | Jul 28, 2025 12.57 PM | Tjek is a digital marketing agency that | specializes in providing automated digital__. | tjek com | 11-50 | Denmark | nla | Copenhagen | ~tjuk | Load contacts | ntacts | Venture Capital | 2009 | nla | Feb 20, 2012 | Series /= | reeholding dk | nla | reeholding dk | nla | nla | nla | nla | nfa | ~1% | nla | -18% | 25% | 38% | 51% | -49% | Copenhagen, DK | nfa | nla | nfa | nla | nfa"
3,51,2276.4565217391305,46,"save | hide | VARStreet Inc. | Jul 28,2025 12.57 PM | VARStreet Inc: is a business management | software provider that offers an all-in-one_ | varstreetinc com | 51-200 | United States | (USA) | nla | nla | Viirstreet | Load contacts | ntacts | Venture | Venture Capital | Capital | 1999 | 13.2 | 1.2 | Jun 8, 2003 | Series /= | nla | nla | Gabriel Ventures | nla | nla | nla | nla | ~2% | -3% | 3% | 10% | 28% | 30% | 54% | nla | ~22% | 10 Burlington Mall Rd; Suite 301; Burlington, Massachusetts | 01803, US | nla | nla | nfa | nla | nfa"
3,52,2321.5714285714284,42,"save | hide | MN_FARNITRAJ | Jul | 28,2025 12:57 PM | Terminus Technology is a software provider | specializing in digital transformation solution__ | terminus.io | 201-500 | China | Zhejiang | Hangzhou | %e6%9d%ad%e5__ | Load contacts | ntacts | Private Equity | 2012 | 159.6 | 93.1 | Sep 11, 2021 | Series B | in.alibabacloud com | nla | in.alibabacloud.co | nla | nla | nla | nla | 2% | 4% | 6% | 4% | 13% | 16 % | 81% | 5% | nla | nla | nfa | nfa | nla | nla"
3,53,2366.151162790697,43,"save | hide | SideChef | Jul 28, 2025 12.57 PM | SideChef is | comprehensive range of recipes, meal__ | cooking platform that offers a | sidechef com | 51-200 | (USA) | United States | California | San Jose | si Jechef | Load contacts | ntacts | Venture Capital | 2013 | Feb 28,2023 | Series B | electroluxappliances com | nla | Empower Investmi | nla | nla | nla | nla | 11% | 8% | 8 % | nja | nia | -3% | -19% | -24% | -9% | 0% | 3413 Mira Vista Circle; San Jose, CA 95132, US | nla | nja | nfa | nla | nfa"
3,54,2411.662790697674,43,"save | hide | Raft | Jul 28,2025 12.57 PM | Raft is a logistics technology provider that | offers a range of solutions aimed at_ | raftai | 51-200 | 137 | % United Kingdom | (UK) | England | London | ve ctor-ai | Load contacts | ntacts | Venture Capital | 2017 | 47.9 | Jul 10, 2023 | Series B | Bessemer Venture Partners | nla | Bessemer Venture | nla | nla | nla | nla | -1% | 0% | ~2% | 2% | 16 % | nia | nla | nla | nfa | 55 Southwark Street; Southwark; London; England SEI 1RU, GB | nla | nla | nfa | nla | nfa"
3,55,2456.6590909090914,44,"save | hide | Corfix | Jul | 28,2025 12:57 PM | provider that offers | Corfix is | construction management software | comprehensive suite 0_ | corfix com | 11-50 | FI Canada | Ontario | Ottawa | cairfixofficial | Load contacts | ntacts | Venture Capital | 2018 | nla | Nov 12, 2024 | Series | Reformation Partners | nla | L-spark | Refor | nla | nla | nia | nla | 22% | 32% | 29% | 56 % | 96 % | 408% | 1,120% | nfa | 201-62 Steacie Dr; Ottawa, Ontario KZK 2A9, CA | nfa | nfa | nfa | nfa | nla"
3,56,2501.329545454546,44,"save | hide | Tiled | Jul 28,2025 12.57 PM | Tiled is an interactive content platform that | enables businesses to create engaging sale _ | tiled.co | 51-200 | (USA) | United States | California | San | Diego | tiled | Load contacts | ntacts | Private Equity | 2016 | 17.5 | 13.7 | Sep 7, 2021 | Series / | Adobe | nla | Seismic Venture P | nla | nla | nla | nla | 6 % | 3% | 3% | -16% | -43% | 44% | -22% | ~34% | US | 11848 Bernardo Plaza Ct; Ste 110; San Diego, California 92128, | nla | nla | nfa | nla | nfa"
3,57,2546.4375,40,"save | hide | jitiaei^TIRA- | Jul 28,2025 12.57 PM | China Industrial Internet Research Institute is | public entity focused on enhancing the_. | maidiyun com | 51-200 | China | Zhejiang | Hangzhou | %e8%bf%/88%e8_ | Load contacts | ntacts | Public Entity | 2015 | 1.6 | Mar 12, 2018 | Series A | nla | nla | nla | nla | nla | nia | nla | nla | 9% | 18 % | 15% | 11% | 18 % | 40% | ~72% | MmmTike=1116 56013; #mm, #;IFT 310000, CN | nla | nla | nfa | nla | nfa"
3,58,2591.295454545455,44,"save | hide | xFarm Technologies | Jul | 28,2025 12:57 PM | xFarm Technologies is | specializing in digital solutions for farm_. | technology company | xfarm ag | 51-200 | 221 | Switzerland | Ticino | Manno | helloxfarm | Load contacts | ntacts | Venture Capital | 2017 | 61.2 | 39.5 | Oct 8, 2024 | Series C | creadd.ch | Corporate | emerald-ventures. | SpaceSense | nia | nla | 8 % | 15% | 63% | 123% | 234% | nfa | nfa | -7% | Via Cantonale 18; Tecnopolo Ticino; Manno, Canton Ticino 6928, | CH | nfa | nfa | nfa | nfa | nfa"
3,59,2636.5853658536585,41,"save | hide | MMZA #NITR'&] | Jul 28,2025 12.57 PM | is a data analytics and consulting firm _ | Hangzhou LineZone Data Technology Co Ltd | linezonedata.com | 51-200 | China | Zhejiang | Hangzhou | %e6%9d%ad%e5_ | Load contacts | ntacts | Venture Capital | 2015 | 2.2 | nia | Jan 14, 2018 | Series B | Hillhouse Investment | nla | Fortune Ventures | nla | nla | nia | nla | nia | 2% | 2% | 2% | ~5% | 4% | 19% | nla | MNeiE*i6i64513C0+61201; MLMH7, MI 310052, CN | nfa | nja | nfa | nla | nfa"
3,60,2681.545454545455,44,"save | hide | GearLaunch | Jul 28,2025 12.57 PM | GearLaunch is an e-commerce platform that | specializes in print-on-demand services __. | gearlaunch com | 51-200 | 237 | (USA) | United States | Utah | Salt Lake City | #arlaunch | Load contacts | ntacts | Venture Capital | 2014 | 4.8 | 4.8 | Jul 25, 2017 | Series A | nla | nla | GrowthX | ~nfa | nla | nia | nla | 2% | 6% | 6 % | 26% | 68% | 104% | 132% | ""185% | nla | 5570 W 1730 S; Ste 900; Salt Lake City, Utah 84104,US | nia | nla | nla | nla | nfal"
3,61,2726.15625,48,"save | hide | Ivy Mobility | Jul | 28,2025 12:57 PM | specializing in cloud-based solutions for the_ | Ivy | 'Mobility is | software company | ivymobility com | 501-1,000 | 809 | Singapore | nja | Singapore | ivy-mobility- | stilutions | Load contacts | ntacts | Venture Capital | 2002 | nla | Oct 31, 2017 | Series A | nla | nla | nia | ~nfa | nla | nia | 79 | nla | ~0% | -0% | 0% | 0% | 3% | 4% | 36 % | 77% | nfa | Marina Bay Financial Centre; Level 39 Tower 2; 10 Marina Blvd, | 018983, SG | nla | nla | nfa | nfa | nla"
3,62,2771.3571428571427,42,"save | hide | AdAdapted | Jul 28,2025 12.57 PM | AdAdapted is | that specializes in providing marketing_ | mobile advertising company | adadapted com | 51-200 | (USA) | United States | Michigan | Ann Arbor | arladapted | Load contacts | ntacts | Venture Capital | 2012 | 7.4 | Jul 13,2020 | Series A | Capital Midwest Fund | nfa | ckmcapcom | nla | nfa | nia | nfa | 0% | 0% | 5% | 5% | 7% | 40% | 136 % | -14% | 206 E Huron St; Ann Arbor; Michigan 48104, US | nla | nla | nfa | nla | nla"
3,63,2816.3444444444444,45,"save | hide | fabric | Jul 28,2025 12.57 PM | fabric is a software company specializing in | e-commerce technology solutions for retaile_ | fabric inc | 51-200 | 571 | United States | (USA) | Washington | Seattle | teamfabric | Load contacts | ntacts | Private Equity | 2017 | 293.5 | 140 | Feb 23,2022 | Series C | Forerunner | nfa | Glynn 100 | Rei | nla | nfa | nla | 58 | nla | ~1% | 0% | 11% | 21% | 36 % | 191% | 867% | -30% | 111 $ Jackson St; Seattle, Washington 98104,US | nla | nfa | nfa | nla | nfa"
3,64,2861.5108695652175,46,"save | hide | Mbiz.co.id | Jul | 128,2025 12.57 PM | PT Brilliant Ecommerce Berjaya is a B2B e | procurement platform that offers a_ | mbiz. | 'co.Id | 201-500 | 170 | Indonesia | Jakarta | South Jakarta | mbiz-co-id | Load contacts | ntacts | Venture Capital | 2015 | nla | Mar 27, 2017 | Series A | nfa | nfa | nla | nla | nla | nla | nla | ~1% | 3% | 3 % | ~7% | -7% | -8 % | ~0% | 0% | ~6% | 25% | Menara Lippo Kuningan; 2Ith Floor; JI HR Rasuna Said Kav B | No. 12; Jakarta Selatan, DKI Jakarta 12920,ID | nfa | nla | nfa | nfa | nla"
3,65,2906.773809523809,42,"save | hide | cargo.one | Jul 28,2025 12.57 PM | cargo.one is a logistics technology company | that provides | digital platform for freight_ | cargo.one | 51-200 | 173 | Germany | Berlin | Berlin | Ctirgoone | Load contacts | ntacts | Venture Capital | 2017 | 63.8 | Dec 16,2020 | Series B | Bessemer Venture Partners | nfa | Point Nine | nla | nla | nla | nla | 21% | 30% | 34% | 34% | 39% | 118 % | 343% | 87% | Berlin, DE | nla | nja | nfa | nla | nfa"
3,66,2951.2619047619046,42,"save | hide | Stonly | Jul 28,2025 12.57 PM | Stonly is a software company that specializes | in customer service solutions, offering_. | stonly.com | 51-200 | France | ile-De-France | Paris | stonly | Load contacts | ntacts | Venture Capital | 2018 | 25.5 | Jan 26,2022 | Series A | Accel | nfa | Accel | Northzo | nla | nla | nla | nla | 3% | 4% | ~5% | 5% | -19% | 5% | 103% | 293% | -33% | Paris, 92300, FR | nla | nja | nla | nla | nja"
3,67,2996.193181818182,44,"save | hide | MotionMiners GmbH | Jul | 128,2025 12.57 PM | MotionMiners GmbH is | company that specializes in technologies for_ | process analysis | motionminers.com | 51-200 | Germany | North Rhine - | Westphalia | Dortmund | motionminers-gmbh | Load contacts | ntacts | Venture Capital | 2017 | 7.7 | Feb 12, 2023 | Series A | German Tech Transfer Mar | nla | German Tech Trar | nla | nla | nla | nla | 5% | -10% | 10% | 3% | -3% | 35% | 125% | 157% | 183% | Emil-Figge-Str: 80; Dortmund, Nordrhein-Westfalen 44227, DE | nfa | nla | nfa | nfa | nla"
3,68,3041.277777777778,45,"save | hide | MarketUP | Jul 28,2025 12.57 PM | MarketUP is | that offers | comprehensive ERP solution_. | business management platform | marketup.com | 11-50 | Brazil | Sao Paulo | Sao Paulo | marketup brasil | Load contacts | ntacts | Venture Capital | 2012 | 9.5 | 7.8 | Apr 1, 2019 | Series A | inovabra | nja | inovabra | nia | nia | nja | nja | 8 % | 9% | ~15% | -15% | nla | -18 % | -18% | -13% | nja | BR | Avenida Paulista,854; 170 andar; Sao Paulo, Sao Paulo 01310913, | nla | nla | nfa | nla | nla"
3,69,3086.2555555555555,45,"save | hide | Webgility, Inc: | Jul 28,2025 12.57 PM | Webgility is | that specializes in ecommerce automation &. | white-collar service company | webgility com | 51-200 | 170 | United States | (USA) | Arizona | Scottsdale | webgility-inc- | Load contacts | ntacts | Corporate | 2007 | 8.9 | 6.4 | Sep 19, 2017 | Series A | Pilot Growth Equity | nja | SaaS Capital | nia | nia | nja | nja | nja | nja | nla | nja | nla | nla | nla | 10% | nla | 6991 E Camelback Rd; D2O4; Scottsdale, Arizona 85251,US | nla | nla | nla | nla | nja"
3,70,3131.154761904762,42,"save | hide | TradeLink | Jul 28,2025 12.57 PM | TradeLink is | offers | collaborative platform for supply _ | logistics software provider that | tradelinkco | 11-50 | Germany | Bavaria | Munich | tr adelinkcompany | Load contacts | ntacts | Private Equity | 2020 | Jun 20, 2022 | Series A | Fly Ventures | nja | Fly Ventures | nia | nia | nja | nja | 6% | 3% | ~1% | -1% | -9% | 19% | 139% | 887% | ~27% | Leopoldstr: 8; Munich; Bayern 80802 , DE | nla | nfa | nfa | nla | nfa"
3,71,3176.5851063829787,47,"save | hide | Javelot | ~Jul 28,2025 12.57 PM | post-/ | Javelot is an Agritech company specializing in | harvest solutions for the agricultural__ | javelot- | agriculture com | 51-200 | France | Hauts-De-France | Villers - | Bretonneux | hallojavelot | Load contacts | ntacts | Private Equity | 2018 | 10.6 | 9.6 | Sep = | 25,,2022 | Series B | Groupe Credit Agricole | nja | IDIA Capital Invest | nia | nia | nja | nja | 9% | 22% | 38% | 38 % | nla | 256% | 355% | 530% | nja | 1001, Avenue de Ia Republique; Marcq-en-Baroeul, Hauts-de- | France 59700, FR | nla | nla | nfa | nla | nla"
3,72,3221.9666666666667,60,"save | (hide | hide | Lambent | Jul 28,2025 12.57 PM | specializing in space planning solutions. | Lambent Spaces is a software company | Lambent Spaces is | specializing in space planning solutions Th__. | software company | Th _. | lambentspaces com | 11-50 | (USA) | United States | Massachusetts | Boston | armoredthings | Load contacts | ntacts | Venture Capital | 2016 | 27.1 | Aug : | Aug 23, 2021 | 23, 2021 | Series A | Glasswing Ventures | nla | nja | Glasswing Venture | nla | nia | nla | nia | nja | nia | nja | nia | 9% | 11% | 5% | -14% | nia | nla | nla | nja | nia | nla | ~22% | Boston; MA, US | nla | nia | nla | nja | nja | nia | nla | nja | nia"
3,73,3266.6484375,64,"save | hide | Anchanto | Jul 28,2025 12.57 PM | Jul | 28,2025 12:57 PM | specializing in | specializing in e-commerce and supply chai__ | Anchanto is a technology company | Anchanto is | technology company | commerce ad supply chai__ | anchanto com | anchanto.com | 201-500 | 309 | Singapore | nla | nla | nja | arichanto | Load contacts | ntacts | Venture Capital | 2011 | 20.1 | 12.1 | Aug ` | Aug 13,2020 | 13,2020 | Series C | Asendia | nja | nia | Cub Capital | nia | nla | nla | nia | nja | nia | 34 | nja | nia | -1% | 4% | 43% | 3% | ~2% | -2% | 19% | 75% | 228% | 225% | -25% | 75 High Street; #01-01 The Co; Singapore, Singapore 179435, SG | 75 High Street; #01-01 The Co; Singapore, Singapore 179435,SG | nla | nfa | nla | nfa | nla | nfa | nla"
3,74,3311.439655172414,58,"save | hide | Shipwell | Jul 28,2025 12.57 PM | Jul 28, 2025 12.57 PM | Shipwell is a | specializing in transportation management _ | Shipwell is a logistics technology provider | specializing in transportation management_. | logistics technology provider | shipwell com | 51-200 | United States | (USA) | Texas | Austin | lipwell | hipwell | Load contacts | ntacts | Venture Capital | 2016 | 35 | Oct 23, 2019 | Series B | Aspect Ventures | nja | nia | Fifth Wall | Gec | nla | nia | nla | nia | nja | nia | nja | nia | nia | nla | 4% | 6% | 6 % | 38% | -40% | -33% | -10% | ~48% | -48% | 515 Congress Ave; Suite 2650; Austin, Texas 78701,US | 515 Congress Ave; Suite 2850; Austin, Texas 78701, US | nfa | nla | nla | nfa | nla | nla | nfal"
3,75,3356.758333333333,60,"save | hide | Xentral ERP Software | Jul 28,2025 12:57 PM | Jul 28,2025 12.57 PM | Xentral is a software company that provides | ERP solutions tailored for | commerce and:_. | xentral com | 201-500 | 198 | Germany | Bavaria | Augsburg | xeintralsoftware | Load contacts | ntacts | Venture Capital | 2008 | 94.6 | 74.6 | Aug "" | Aug 16, 2021 | 16, 2021 | Series B | Freigeist | Corporate | s16vc | Founders - | Founders 1 | otaja.de | otaja de | Drehi | Drehe | nja | nia | nja | nia | nja | nia | 2% | 5% | 8% | -7%6 | -7% | 73% | 518% | 518 % | 221% | -21% | FuggerstraBe 11; Augsburg; Bayern 86150, DE | nla | nia | nla | nja | nfa | nla | nla | nja | nfa"
3,76,3401.625,56,"save | hide | Andalin | Jul | 28,2025 12:57 PM | Andalin is a logistics company specializing in | freight forwarding and supply chain solution_ | andalin com | andalin.com | 51-200 | Indonesia | Jakarta | South Jakarta | aridalin | Load contacts | ntacts | Venture Capital | 2016 | 1.5 | Oct 13, 2024 | Series C | nla | nja | nla | nja | ATM Capital | nia | nla | nla | nia | nja | nia | nja | nfa | -13% | 225% | ~25% | -25% | -48% | 48% | -64% | ~46% | -46% | -13% | 82% | 0% | Millennium Centennial Center; Level 42, JI. Jenderal Sudirman | NoKav: 25,RTO/RWI, Kuningan; Karet; Kecamatan Setiabudi ,_ | No.Kav. 25,RTO/RW:I, Kuningan, Karet; Kecamatan Setiabudi _. | nla | nfa | nla | nfa | nla | nfa | nla"
